,,,9.36E-02,-11.9200001,,,,,9.36E-02,-11.5199995
,,,9.40E-02,-11.9200001,,,,,9.40E-02,-11.5199995
,,,9.44E-02,-11.9200001,,,,,9.44E-02,-11.5199995
,,,9.48E-02,-11.9200001,,,,,9.48E-02,-11.5199995
,,,9.52E-02,-11.9200001,,,,,9.52E-02,-11.5199995
,,,9.56E-02,-11.9200001,,,,,9.56E-02,-11.5199995
,,,9.60E-02,-11.9200001,,,,,9.60E-02,-11.5199995
,,,9.64E-02,-11.9200001,,,,,9.64E-02,-11.5199995
,,,9.68E-02,-11.9200001,,,,,9.68E-02,-11.5199995
,,,9.72E-02,-11.9200001,,,,,9.72E-02,-11.5199995
,,,9.76E-02,-11.9200001,,,,,9.76E-02,-11.5199995
,,,9.80E-02,-11.9200001,,,,,9.80E-02,-11.5199995
,,,9.84E-02,-11.9200001,,,,,9.84E-02,-11.5199995
,,,9.88E-02,-11.9200001,,,,,9.88E-02,-11.5199995
,,,9.92E-02,-11.9200001,,,,,9.92E-02,-11.5199995
,,,9.96E-02,-11.9200001,,,,,9.96E-02,-11.5199995
,,,1.00E-01,-11.9200001,,,,,1.00E-01,-11.5199995
,,,1.00E-01,-11.9200001,,,,,1.00E-01,-11.5199995
,,,1.01E-01,-11.9200001,,,,,1.01E-01,-11.5199995
,,,1.01E-01,-11.9200001,,,,,1.01E-01,-11.5199995
,,,1.02E-01,-11.9200001,,,,,1.02E-01,-11.5199995
,,,1.02E-01,-11.9200001,,,,,1.02E-01,-11.5199995
,,,1.02E-01,-11.9200001,,,,,1.02E-01,-11.5199995
,,,1.03E-01,-11.9200001,,,,,1.03E-01,-11.5199995
,,,1.03E-01,-11.9200001,,,,,1.03E-01,-11.5199995
,,,1.04E-01,-11.9200001,,,,,1.04E-01,-11.5199995
,,,1.04E-01,-11.9200001,,,,,1.04E-01,-11.5199995
,,,1.04E-01,-11.9200001,,,,,1.04E-01,-11.5199995
,,,1.05E-01,-11.9200001,,,,,1.05E-01,-11.5199995
,,,1.05E-01,-11.9200001,,,,,1.05E-01,-11.5199995
,,,1.06E-01,-11.9200001,,,,,1.06E-01,-11.5199995
,,,1.06E-01,-11.9200001,,,,,1.06E-01,-11.5199995
,,,1.06E-01,-11.9200001,,,,,1.06E-01,-11.5199995
,,,1.07E-01,-11.9200001,,,,,1.07E-01,-11.5199995
,,,1.07E-01,-11.9200001,,,,,1.07E-01,-11.5199995
,,,1.08E-01,-11.9200001,,,,,1.08E-01,-11.5199995
,,,1.08E-01,-11.9200001,,,,,1.08E-01,-11.5199995
,,,1.08E-01,-11.9200001,,,,,1.08E-01,-11.5199995
,,,1.09E-01,-11.9200001,,,,,1.09E-01,-11.5199995
,,,1.09E-01,-11.9200001,,,,,1.09E-01,-11.5199995
,,,1.10E-01,-11.9200001,,,,,1.10E-01,-11.5199995
,,,1.10E-01,-11.9200001,,,,,1.10E-01,-11.5199995
,,,1.10E-01,-11.9200001,,,,,1.10E-01,-11.5199995
,,,1.11E-01,-11.9200001,,,,,1.11E-01,-11.5199995
,,,1.11E-01,-11.9200001,,,,,1.11E-01,-11.5199995
